MY-01,0.013265
0,0.007823
0.0017,0.008054
0.0111,0.012423
0.0159,0.016247
0.0196,0.020459
0.0241,0.024662
0.0284,0.028569
0.0337,0.032151
0.0381,0.03553
0.0423,0.038761
0.0466,0.041807
0.051,0.044686
0.0551,0.046796
0.0594,0.049102
0.0638,0.051203
0.068,0.05323
0.0723,0.05511
0.0766,0.05685
0.0807,0.05847
0.0863,0.060016
0.0905,0.061469
0.0937,0.06258
0.099,0.063737
0.1033,0.064848
0.1084,0.066052
0.1117,0.066728
0.1161,0.067607
0.1203,0.068412
0.1246,0.06919
0.1298,0.069986
0.1331,0.070588
0.1374,0.071116
0.1416,0.071662
0.1459,0.072199
0.1501,0.072662
0.1554,0.073087
0.1598,0.073495
0.1641,0.073902
0.1684,0.074282
0.1726,0.074652
0.1768,0.074994
0.1823,0.075309
0.1855,0.075541
0.1896,0.075781
0.1939,0.076022
0.1983,0.076263
0.2024,0.076495
0.2066,0.076689
0.2121,0.076893
0.2164,0.077115
0.2206,0.077281
0.2249,0.077402
0.2291,0.077568
0.2344,0.077735
0.2377,0.077846
0.242,0.078013
0.2462,0.07817
0.2504,0.07829
0.2558,0.07842
0.259,0.078522
0.2643,0.078642
0.2686,0.078763
0.2729,0.078874
0.277,0.078957
0.2801,0.079022
0.2856,0.079124
0.2903,0.079216
0.2937,0.07929
0.299,0.079355
0.3034,0.079448
0.3085,0.07954
0.3105,0.079614
0.3161,0.07967
0.3191,0.079725
0.3258,0.07979
0.3287,0.079846
0.3341,0.07991
0.3383,0.079975
0.3424,0.08004
0.3464,0.080114
0.3506,0.08017
0.3552,0.080216
0.3604,0.080271
0.364,0.080318
0.3671,0.080355
0.3735,0.08042
0.3768,0.080466
0.3812,0.080503
0.3842,0.080549
0.3908,0.080577
0.3938,0.080614
0.3993,0.080642
0.4025,0.080716
0.4073,0.080762
0.4114,0.080818
0.4156,0.080864
0.4202,0.080873
0.4253,0.080892
0.4291,0.080901
0.4336,0.080938
0.4385,0.080994
0.4418,0.08104
0.4473,0.081068
0.4503,0.081095
0.4558,0.081123
0.4588,0.081151
0.4654,0.081179
0.4683,0.081188
0.4726,0.081216
0.4764,0.081262
0.4806,0.081299
0.4859,0.081345
0.4891,0.081364
0.494,0.081392
0.4986,0.081392
0.5036,0.081419
0.5069,0.081438
0.5123,0.081456
0.5154,0.081475
0.5209,0.081521
0.5239,0.081549
0.5293,0.081586
0.5326,0.081605
0.5375,0.081595
0.5415,0.081595
0.5447,0.081651
0.5511,0.081669
0.5545,0.081688
0.5586,0.081697
0.564,0.081688
0.5682,0.081716
0.5725,0.081734
0.5773,0.081753
0.5823,0.08178
0.5843,0.081818
0.5899,0.081827
0.595,0.081854
0.5982,0.081882
0.6024,0.081901
0.6066,0.081901
0.6119,0.081919
0.6162,0.081938
0.6206,0.081938
0.6247,0.081966
0.6289,0.081984
0.6332,0.081993
0.6375,0.081984
0.6418,0.081975
0.6461,0.081993
0.6503,0.082012
0.6545,0.082058
0.6589,0.082086
0.6632,0.082095
0.6674,0.082114
0.6728,0.082104
0.677,0.082104
0.6803,0.082132
0.6845,0.082169
0.6897,0.082188
0.6942,0.082206
0.6983,0.082188
0.7026,0.082188
0.707,0.082197
0.7111,0.082188
0.7165,0.082216
0.7207,0.082243
0.724,0.082271
0.7283,0.082271
0.7323,0.08229
0.7378,0.082317
0.7411,0.082354
0.7462,0.082364
0.7507,0.082345
0.7549,0.082345
0.7591,0.082336
0.7634,0.082336
0.7677,0.082364
0.7718,0.082401
0.7763,0.08241
0.7806,0.082438
0.7848,0.082438
0.7898,0.082438
0.7942,0.082428
0.7986,0.08241
0.8028,0.082438
0.8071,0.082466
0.8113,0.082475
0.8155,0.082512
0.8199,0.082493
0.8241,0.082484
0.8284,0.082493
0.8326,0.082512
0.8368,0.082521
0.8422,0.082558
0.8454,0.082558
0.8496,0.082558
0.854,0.082577
0.8594,0.082586
0.8638,0.082595
0.8679,0.082595
0.8721,0.082586
0.8764,0.082595
0.8806,0.082614
0.8849,0.082632
0.8892,0.08266
0.8934,0.082678
0.8977,0.082678
0.902,0.082688
0.9063,0.082678
0.9105,0.082678
0.9158,0.082669
0.9201,0.08266
0.9232,0.082688
0.9286,0.082706
0.9329,0.082706
0.9372,0.082725
0.9413,0.082734
0.9455,0.082725
0.9499,0.082706
0.9542,0.082743
0.9595,0.082789
0.9627,0.082789
0.9681,0.082762
0.9712,0.082771
0.9756,0.08278
0.9797,0.08278
0.9841,0.08278
0.9893,0.082808
0.9936,0.082826
0.9979,0.082826
0.9997,0.082826
0.9998,0.082826
0.9999,0.082826
0.9993,0.082826
0.9963,0.082826
0.9923,0.082826
0.9884,0.082817
0.9842,0.082808
0.9789,0.082789
0.9746,0.082789
0.9713,0.08278
0.9671,0.082789
0.9627,0.08278
0.9574,0.08278
0.9542,0.082789
0.9488,0.08278
0.9444,0.08278
0.9403,0.082762
0.9359,0.082743
0.9303,0.082753
0.9271,0.082771
0.9229,0.08278
0.9184,0.082771
0.9142,0.082743
0.91,0.082753
0.9056,0.082725
0.9003,0.082697
0.8959,0.082697
0.8916,0.082697
0.8873,0.082725
0.8832,0.082725
0.8788,0.082688
0.8746,0.082669
0.8703,0.08266
0.8659,0.08266
0.8617,0.08266
0.8573,0.08266
0.852,0.082641
0.8488,0.082623
0.8447,0.082632
0.8404,0.082614
0.836,0.082577
0.8318,0.082558
0.8265,0.082577
0.8221,0.082586
0.8178,0.082577
0.8135,0.082577
0.8093,0.082577
0.8051,0.082577
0.8008,0.082567
0.7964,0.082549
0.7921,0.082502
0.7881,0.082484
0.7827,0.082466
0.7782,0.082466
0.7727,0.082466
0.7707,0.082484
0.7655,0.082475
0.7612,0.082456
0.7569,0.082438
0.7527,0.082438
0.7483,0.082438
0.7442,0.08241
0.7399,0.082419
0.7345,0.082419
0.7303,0.082401
0.727,0.082382
0.7217,0.082364
0.7185,0.082354
0.7131,0.082336
0.709,0.082336
0.7046,0.082336
0.7002,0.082336
0.6961,0.082317
0.6918,0.082299
0.6876,0.08229
0.6834,0.08229
0.6789,0.082271
0.6748,0.082216
0.6705,0.082188
0.6662,0.082188
0.662,0.082178
0.6565,0.08216
0.6523,0.082151
0.6471,0.08216
0.6439,0.08216
0.6395,0.08216
0.6352,0.082151
0.6311,0.082142
0.6268,0.082123
0.6225,0.082095
0.6182,0.082077
0.6128,0.082049
0.6087,0.08203
0.6045,0.082012
0.6002,0.082012
0.5958,0.082012
0.5915,0.082003
0.5874,0.081993
0.5844,0.081947
0.5786,0.081929
0.5732,0.08191
0.57,0.081882
0.565,0.081882
0.5617,0.081882
0.5574,0.081845
0.5531,0.081827
0.5478,0.081818
0.5441,0.081799
0.5405,0.08178
0.5342,0.08179
0.5313,0.081753
0.5249,0.081725
0.5218,0.081706
0.5177,0.081688
0.5137,0.081679
0.5081,0.081651
0.5044,0.081632
0.4998,0.081614
0.4955,0.081558
0.4915,0.08153
0.4866,0.081521
0.4818,0.081493
0.4779,0.081493
0.4749,0.081466
0.4692,0.081456
0.4663,0.081429
0.461,0.08141
0.4568,0.081364
0.4513,0.081345
0.4487,0.081318
0.4429,0.08129
0.4393,0.081271
0.4348,0.081243
0.4303,0.081188
0.4265,0.081151
0.4216,0.081114
0.4168,0.081086
0.4128,0.081021
0.4085,0.081012
0.4043,0.081003
0.4013,0.080966
0.3944,0.080938
0.3923,0.080883
0.3862,0.080855
0.3829,0.080808
0.3778,0.08079
0.3741,0.080725
0.3696,0.080697
0.3647,0.080651
0.3615,0.080614
0.3564,0.080577
0.3531,0.080549
0.3477,0.080503
0.3449,0.080447
0.3392,0.080373
0.3361,0.080299
0.3294,0.080253
0.3266,0.080216
0.3211,0.08016
0.3178,0.080123
0.3128,0.080059
0.3091,0.079975
0.3047,0.079929
0.3002,0.079864
0.2964,0.079781
0.2906,0.079679
0.2879,0.079624
0.2826,0.079559
0.28,0.079485
0.2754,0.079429
0.2691,0.079327
0.2662,0.079253
0.2608,0.079142
0.2565,0.079049
0.2523,0.078938
0.248,0.078827
0.2437,0.078735
0.2395,0.078651
0.2351,0.07855
0.231,0.078411
0.2268,0.078272
0.2223,0.078124
0.2181,0.077976
0.2127,0.0778
0.2085,0.077652
0.2043,0.077494
0.2002,0.077337
0.1956,0.077179
0.1913,0.076985
0.1873,0.076791
0.1829,0.076596
0.1787,0.076356
0.1744,0.076115
0.169,0.075865
0.1658,0.075652
0.1615,0.075383
0.1572,0.075078
0.1531,0.074763
0.1488,0.074402
0.1434,0.074004
0.1402,0.073634
0.1349,0.073199
0.1305,0.072763
0.1265,0.072319
0.1221,0.071893
0.1177,0.071375
0.1135,0.070764
0.1094,0.070144
0.1051,0.069458
0.1007,0.068746
0.0964,0.067996
0.0922,0.067126
0.0868,0.0662
0.0834,0.065311
0.0794,0.064256
0.0753,0.063173
0.0709,0.061969
0.0654,0.060636
0.0611,0.059229
0.0569,0.057702
0.0528,0.056045
0.0484,0.054286
0.043,0.052193
0.0379,0.049629
0.0357,0.048222
0.0314,0.045834
0.0272,0.043353
0.0217,0.04064
0.0175,0.037335
0.0138,0.034715
0.0103,0.031707
0.0061,0.028393
0.0031,0.024782
0.0002,0.022014
-0.0001,0.019746
-0.0089,0.01559
-0.0162,0.007841
-0.0208,-0.000093
-0.0261,-0.007267
-0.0304,-0.013433
-0.0336,-0.018154
-0.038,-0.023171
-0.0422,-0.027513
-0.0465,-0.031688
-0.0518,-0.035586
-0.0559,-0.039113
-0.0604,-0.042353
-0.0646,-0.045408
-0.0689,-0.048352
-0.0743,-0.051064
-0.0774,-0.053064
-0.0816,-0.055211
-0.086,-0.057211
-0.0903,-0.059025
-0.0945,-0.06072
-0.0987,-0.062256
-0.103,-0.06371
-0.1094,-0.065321
-0.1125,-0.066348
-0.1169,-0.067329
-0.1211,-0.068348
-0.1254,-0.06931
-0.1295,-0.070255
-0.1339,-0.071069
-0.1381,-0.071791
-0.1424,-0.072476
-0.1467,-0.073143
-0.1519,-0.073754
-0.1562,-0.074337
-0.1606,-0.074883
-0.1649,-0.0753
-0.1691,-0.075754
-0.1734,-0.076171
-0.1776,-0.076559
-0.1818,-0.076911
-0.1862,-0.077254
-0.1903,-0.077578
-0.1947,-0.077892
-0.2001,-0.07817
-0.2031,-0.078392
-0.2073,-0.078633
-0.2117,-0.078883
-0.2161,-0.079124
-0.2203,-0.079346
-0.2256,-0.079568
-0.2297,-0.079753
-0.2352,-0.079938
-0.2384,-0.080086
-0.2426,-0.080253
-0.2481,-0.080392
-0.2512,-0.080521
-0.2554,-0.08067
-0.2598,-0.080799
-0.2639,-0.080901
-0.2693,-0.081021
-0.2737,-0.08116
-0.2777,-0.081271
-0.2806,-0.081382
-0.2866,-0.081503
-0.2906,-0.081614
-0.2948,-0.081697
-0.2994,-0.081799
-0.3029,-0.081891
-0.3081,-0.081966
-0.3114,-0.08204
-0.3168,-0.082104
-0.3198,-0.082169
-0.3264,-0.082262
-0.3284,-0.082336
-0.3337,-0.082401
-0.338,-0.082484
-0.3434,-0.08254
-0.3468,-0.082623
-0.3515,-0.082706
-0.3556,-0.082743
-0.3615,-0.082771
-0.3645,-0.082826
-0.368,-0.082873
-0.3733,-0.082947
-0.3763,-0.082993
-0.3819,-0.083039
-0.3849,-0.083095
-0.3904,-0.08315
-0.3946,-0.083206
-0.4002,-0.083252
-0.403,-0.083289
-0.4083,-0.083308
-0.4118,-0.083336
-0.4167,-0.083382
-0.4206,-0.083419
-0.4249,-0.083447
-0.4295,-0.083502
-0.4331,-0.083539
-0.4383,-0.083567
-0.4427,-0.083586
-0.447,-0.083623
-0.45,-0.083678
-0.4554,-0.083715
-0.4596,-0.083743
-0.4651,-0.083761
-0.4682,-0.083789
-0.4735,-0.083817
-0.4769,-0.083836
-0.4818,-0.083873
-0.4865,-0.083937
-0.49,-0.083965
-0.4946,-0.083984
-0.4982,-0.084002
-0.5033,-0.08403
-0.5078,-0.084058
-0.512,-0.084076
-0.515,-0.084095
-0.5216,-0.084123
-0.5246,-0.08415
-0.5288,-0.084169
-0.5325,-0.084215
-0.5386,-0.084261
-0.5419,-0.084289
-0.5455,-0.08428
-0.5507,-0.084261
-0.5552,-0.084271
-0.5594,-0.084289
-0.5637,-0.084289
-0.5679,-0.084326
-0.5722,-0.084372
-0.5768,-0.084428
-0.5822,-0.084447
-0.5843,-0.084456
-0.5882,-0.084465
-0.5947,-0.084474
-0.599,-0.084493
-0.603,-0.084484
-0.6073,-0.084493
-0.6116,-0.084511
-0.616,-0.08453
-0.6202,-0.084558
-0.6244,-0.084595
-0.6286,-0.084613
-0.6341,-0.084641
-0.6373,-0.08466
-0.6426,-0.084641
-0.6469,-0.084669
-0.6499,-0.084687
-0.6553,-0.084687
-0.6598,-0.084687
-0.6638,-0.084706
-0.6682,-0.084715
-0.6725,-0.084734
-0.6768,-0.084752
-0.6811,-0.08478
-0.6853,-0.084798
-0.6906,-0.084808
-0.6939,-0.084817
-0.6981,-0.084826
-0.7023,-0.084854
-0.7067,-0.084854
-0.7109,-0.084854
-0.7152,-0.084863
-0.7195,-0.084872
-0.7247,-0.084882
-0.7291,-0.0849
-0.7332,-0.084919
-0.7375,-0.084947
-0.7418,-0.084965
-0.746,-0.084965
-0.7504,-0.084983
-0.7547,-0.084983
-0.7599,-0.084993
-0.7632,-0.085002
-0.7685,-0.084993
-0.7717,-0.085002
-0.7761,-0.084993
-0.7804,-0.085002
-0.7845,-0.08503
-0.7885,-0.085058
-0.793,-0.085076
-0.7984,-0.085085
-0.8027,-0.085095
-0.8068,-0.085095
-0.8111,-0.085104
-0.8165,-0.085113
-0.8197,-0.085122
-0.8239,-0.085159
-0.8282,-0.085169
-0.8324,-0.085159
-0.8378,-0.08515
-0.8421,-0.08515
-0.8463,-0.085169
-0.8505,-0.085187
-0.8549,-0.085187
-0.8593,-0.085215
-0.8636,-0.085215
-0.8677,-0.085224
-0.8719,-0.085243
-0.8762,-0.085233
-0.8805,-0.085233
-0.8859,-0.085261
-0.889,-0.085289
-0.8934,-0.085298
-0.8976,-0.085317
-0.902,-0.085326
-0.9072,-0.085317
-0.9105,-0.085317
-0.9157,-0.085326
-0.9201,-0.085335
-0.9242,-0.085344
-0.9285,-0.085354
-0.9329,-0.085354
-0.937,-0.085354
-0.9413,-0.085382
-0.9454,-0.085419
-0.9497,-0.085419
-0.9551,-0.085419
-0.9594,-0.085419
-0.9637,-0.085419
-0.9679,-0.085428
-0.9722,-0.085409
-0.9765,-0.085409
-0.9807,-0.085419
-0.985,-0.085428
-0.9893,-0.085446
-0.9935,-0.085446
-0.9978,-0.085465
-1,-0.085483
-0.9989,-0.085465
-0.9955,-0.085465
-0.9925,-0.085456
-0.9876,-0.085437
-0.9833,-0.085437
-0.9791,-0.085428
-0.9748,-0.085409
-0.9705,-0.0854
-0.9662,-0.0854
-0.9617,-0.0854
-0.9564,-0.0854
-0.9532,-0.085419
-0.9489,-0.085419
-0.9436,-0.0854
-0.9393,-0.085391
-0.9349,-0.085382
-0.9305,-0.085391
-0.9261,-0.085382
-0.9219,-0.085354
-0.9175,-0.085335
-0.9123,-0.085307
-0.9091,-0.085298
-0.9048,-0.085317
-0.9004,-0.085317
-0.8961,-0.085317
-0.8918,-0.085317
-0.8876,-0.085307
-0.8823,-0.085317
-0.878,-0.085307
-0.8737,-0.08528
-0.8694,-0.085289
-0.8651,-0.085289
-0.8607,-0.085271
-0.8564,-0.085243
-0.8521,-0.085224
-0.8481,-0.085224
-0.8437,-0.085233
-0.8395,-0.085215
-0.8351,-0.085206
-0.8299,-0.085196
-0.8267,-0.085196
-0.8223,-0.085215
-0.818,-0.085206
-0.8138,-0.085206
-0.8095,-0.085187
-0.8042,-0.085159
-0.7999,-0.085141
-0.7956,-0.085113
-0.7914,-0.085104
-0.7873,-0.085113
-0.7829,-0.085113
-0.7784,-0.085104
-0.7741,-0.085113
-0.7698,-0.085104
-0.7658,-0.085076
-0.7615,-0.085058
-0.7561,-0.085058
-0.7519,-0.085048
-0.7486,-0.08503
-0.7422,-0.085011
-0.7391,-0.085011
-0.7347,-0.084993
-0.7306,-0.084965
-0.7262,-0.084965
-0.722,-0.084974
-0.7176,-0.084937
-0.7135,-0.0849
-0.7082,-0.084882
-0.7038,-0.084872
-0.7005,-0.084872
-0.6954,-0.084872
-0.6911,-0.084835
-0.6868,-0.084817
-0.6826,-0.084835
-0.6782,-0.084826
-0.6739,-0.084817
-0.6696,-0.084817
-0.6654,-0.084817
-0.6613,-0.084798
-0.6569,-0.084761
-0.6526,-0.084752
-0.6485,-0.084734
-0.6441,-0.084734
-0.6398,-0.084724
-0.6356,-0.084706
-0.6303,-0.084687
-0.6261,-0.084678
-0.6218,-0.08465
-0.6163,-0.084632
-0.6132,-0.084632
-0.609,-0.084622
-0.6047,-0.084595
-0.6004,-0.084576
-0.5961,-0.084558
-0.5918,-0.084539
-0.5868,-0.084539
-0.5838,-0.084511
-0.5773,-0.084493
-0.5735,-0.084474
-0.5702,-0.084456
-0.5653,-0.084456
-0.5609,-0.084437
-0.5566,-0.084391
-0.5525,-0.084345
-0.5481,-0.084336
-0.5442,-0.084336
-0.5409,-0.084317
-0.5346,-0.084298
-0.5315,-0.08428
-0.5264,-0.084261
-0.5228,-0.084243
-0.5181,-0.084215
-0.5125,-0.084178
-0.5084,-0.08416
-0.5045,-0.084132
-0.5002,-0.084104
-0.4956,-0.084085
-0.4919,-0.084067
-0.4868,-0.084039
-0.4836,-0.084012
-0.4781,-0.083974
-0.4751,-0.083947
-0.4686,-0.083928
-0.4656,-0.08391
-0.46,-0.083882
-0.4569,-0.083845
-0.4517,-0.083826
-0.4482,-0.083789
-0.4433,-0.083771
-0.4394,-0.083743
-0.4352,-0.083697
-0.4305,-0.08366
-0.4269,-0.083613
-0.4217,-0.083558
-0.4173,-0.08353
-0.4122,-0.083493
-0.41,-0.083456
-0.4036,-0.083419
-0.4006,-0.083401
-0.3948,-0.083354
-0.3917,-0.083326
-0.3865,-0.083271
-0.3832,-0.083225
-0.3782,-0.083178
-0.3742,-0.083123
-0.3701,-0.083077
-0.3655,-0.083039
-0.3618,-0.082993
-0.3566,-0.082938
-0.3521,-0.08291
-0.3479,-0.082845
-0.3439,-0.082771
-0.3384,-0.082715
-0.3354,-0.082669
-0.3297,-0.082604
-0.3258,-0.082521
-0.3214,-0.082484
-0.318,-0.082428
-0.3132,-0.082364
-0.3093,-0.08228
-0.305,-0.082206
-0.3003,-0.082132
-0.2952,-0.082077
-0.2907,-0.081993
-0.287,-0.081901
-0.2821,-0.081808
-0.2794,-0.081706
-0.2745,-0.081605
-0.2694,-0.081521
-0.2654,-0.081401
-0.2601,-0.081271
-0.2567,-0.081179
-0.2526,-0.081077
-0.2472,-0.080947
-0.2441,-0.080836
-0.2397,-0.080707
-0.2355,-0.080568
-0.2312,-0.080429
-0.2271,-0.080262
-0.2216,-0.080105
-0.2174,-0.079938
-0.2131,-0.079725
-0.2088,-0.079531
-0.2046,-0.079327
-0.1993,-0.079124
-0.1959,-0.078948
-0.1916,-0.078716
-0.1877,-0.078457
-0.1832,-0.078198
-0.1778,-0.077939
-0.1737,-0.077615
-0.1693,-0.077272
-0.165,-0.07693
-0.1607,-0.07655
-0.1554,-0.076161
-0.1522,-0.075846
-0.1482,-0.07542
-0.1437,-0.074967
-0.1395,-0.074458
-0.1341,-0.073856
-0.131,-0.073347
-0.1267,-0.072699
-0.1213,-0.071986
-0.117,-0.071227
-0.1128,-0.070532
-0.1096,-0.069746
-0.1044,-0.068866
-0.0999,-0.067922
-0.0956,-0.066866
-0.0915,-0.065746
-0.087,-0.064487
-0.0827,-0.063089
-0.0776,-0.06159
-0.0734,-0.060053
-0.07,-0.058627
-0.0657,-0.05685
-0.0605,-0.054934
-0.0561,-0.052906
-0.0521,-0.05074
-0.0476,-0.04837
-0.0433,-0.045574
-0.0382,-0.042649
-0.0347,-0.040131
-0.0297,-0.036456
-0.0265,-0.032253
-0.0221,-0.028818
-0.0182,-0.02543
-0.0176,-0.02232
-0.0134,-0.020181
-0.0055,-0.015016
-0.0023,-0.008396
0.0014,-0.002666
0.0074,0.002583
0.0118,0.00898
0.0168,0.015136
0.0216,0.020653
0.026,0.025606
0.0301,0.029957
0.0345,0.033688
0.0398,0.037446
0.044,0.040705
0.0485,0.043788
0.0527,0.046186
0.0568,0.048657
0.0612,0.050944
0.0655,0.053101
0.0697,0.0551
0.074,0.056933
0.0781,0.058618
0.0824,0.060146
0.088,0.061655
0.0911,0.062812
0.0963,0.064117
0.0995,0.065098
0.1038,0.066107
0.1091,0.067052
0.1134,0.067931
0.1176,0.068811
0.122,0.069588
0.1261,0.070319
0.1304,0.070838
0.1347,0.071449
0.139,0.071995
0.1432,0.072513
0.1474,0.073004
0.1517,0.073439
0.156,0.073846
0.1614,0.074272
0.1657,0.074661
0.1688,0.074976
0.1731,0.0753
0.1773,0.075587
0.1816,0.075846
0.1869,0.076096
0.1911,0.076356
0.1954,0.076596
0.1998,0.076846
0.2039,0.077022
0.2093,0.077235
0.2125,0.077411
0.2168,0.077605
0.2232,0.077809
0.2253,0.077939
0.2295,0.078105
0.2349,0.078272
0.2392,0.078411
0.2435,0.07855
0.2477,0.078661
0.252,0.07879
0.2573,0.078911
0.2615,0.079022
0.2658,0.079133
0.2701,0.079216
0.2744,0.079327
0.2783,0.07942
0.2814,0.079494
0.2878,0.079614
0.2912,0.079697
0.2959,0.079772
0.2998,0.079864
0.3056,0.079929
0.3093,0.080031
0.3138,0.080095
0.3174,0.08017
0.3221,0.080225
0.3276,0.080318
0.3303,0.080373
0.3358,0.080447
0.3387,0.080521
0.3443,0.080568
0.3484,0.080614
0.3527,0.080651
0.3562,0.080707
0.3611,0.080744
0.3648,0.080799
0.3692,0.080855
0.3738,0.080901
0.3774,0.080938
0.3832,0.080984
0.3871,0.081031
0.392,0.081095
0.3955,0.081114
0.4009,0.081142
0.4037,0.081197
0.4093,0.081225
0.4124,0.081253
0.4178,0.081271
0.421,0.081299
0.426,0.081327
0.4307,0.081392
0.4358,0.081438
0.4389,0.081475
0.444,0.081493
0.4484,0.081521
0.4522,0.08154
0.457,0.081577
0.4605,0.081595
0.4659,0.081632
0.4688,0.081688
0.4755,0.081725
0.4775,0.081753
0.4827,0.08179
0.4863,0.081818
0.4912,0.081818
0.4957,0.081864
0.4993,0.081882
0.5039,0.081929
0.509,0.081938
0.5134,0.081929
0.5172,0.081947
0.5223,0.081993
0.5255,0.082003
0.5309,0.082003
0.534,0.08203
0.5395,0.082058
0.5423,0.082095
0.5464,0.082123
0.5528,0.082142
0.556,0.08216
0.5601,0.082178
0.5644,0.082216
0.5688,0.082253
0.573,0.082271
0.5779,0.08229
0.5832,0.082308
0.5856,0.082317
0.5905,0.082327
0.5956,0.082354
0.6008,0.082382
0.6038,0.082382
0.6082,0.082401
0.6124,0.082419
0.6167,0.082419
0.6222,0.082438
0.6253,0.082447
0.6305,0.082456
0.6349,0.082484
0.638,0.082512
0.6424,0.082512
0.6476,0.082512
0.6507,0.082512
0.6551,0.082512
0.6605,0.082512
0.6646,0.082549
0.669,0.082558
0.6733,0.082595
0.6786,0.082614
0.6819,0.082623
0.6861,0.082614
0.6903,0.082641
0.6946,0.082678
0.6989,0.082697
0.7031,0.082697
0.7074,0.082725
0.7127,0.082725
0.7169,0.082725
0.7212,0.082725
0.7266,0.08278
0.7298,0.082789
0.7341,0.082789
0.7384,0.082799
0.7425,0.082817
0.7479,0.082845
0.7511,0.082854
0.7565,0.082854
0.7607,0.082873
0.7639,0.082882
0.7681,0.08291
0.7726,0.08291
0.7779,0.08291
0.7822,0.082919
0.7863,0.082919
0.7903,0.082919
0.7948,0.082947
0.7991,0.082965
0.8034,0.082956
0.8076,0.082984
0.8118,0.083002
0.8162,0.083012
0.8204,0.083021
0.8247,0.083012
0.829,0.083021
0.8341,0.08303
0.8385,0.083049
0.8418,0.083049
0.846,0.083067
0.8513,0.083067
0.8557,0.083086
0.86,0.083123
0.8643,0.083132
0.8684,0.083141
0.8737,0.08315
0.8769,0.08315
0.8812,0.08315
0.8854,0.083178
0.8898,0.083188
0.8951,0.083178
0.8984,0.083178
0.9026,0.083234
0.9079,0.083215
0.9121,0.083206
0.9163,0.083215
0.9206,0.083215
0.9249,0.083225
0.9292,0.083234
0.9335,0.083215
0.9376,0.083225
0.9418,0.083243
0.9461,0.083262
0.9516,0.083243
0.9546,0.083262
0.959,0.08328
0.9632,0.083271
0.9675,0.08328
0.9729,0.083289
0.9771,0.083299
0.9813,0.083308
0.9857,0.083308
0.99,0.083317
0.9942,0.083391
0.999,0.083382
0.9998,0.083373
0.9998,0.083345
0.9998,0.083345
0.9998,0.083382
0.9998,0.083382
0.9999,0.083363
